date,store_id,category,total_transactions,cash_transactions,card_transactions,amount_total,amount_cash,amount_card,units_sold,avg_ticket,has_promotion,replenishment_signal
2023-08-22,STR_001,Abarrotes,2139,1210.0,929,494560.61,273328.6,221232.01,4844.0,231.21,0,2402.29
2023-08-23,STR_001,Abarrotes,1705,966.0,739,454350.45,255074.38,199276.07,2530.0,266.48,0,2400.71
2023-08-24,STR_001,Abarrotes,1886,1058.0,828,486815.36,261665.65,225149.71,4218.0,258.12,0,2295.86
2023-08-25,STR_001,Abarrotes,2812,1570.0,1242,510233.51,292679.85,217553.66,3476.0,181.45,0,2107.0
2023-08-26,STR_001,Abarrotes,2612,1322.0,1290,589128.14,298194.32,290933.82,5728.0,225.55,0,2134.0
2023-08-27,STR_001,Abarrotes,2551,1215.0,1336,793855.44,376158.15,417697.29,3705.0,311.19,0,2245.43
2023-08-28,STR_001,Abarrotes,2013,1153.0,860,435996.98,252148.61,183848.37,4826.0,216.59,0,2222.29
2023-08-29,STR_001,Abarrotes,1977,1190.0,787,489211.48,308979.44,180232.04,5246.0,247.45,0,2299.29
2023-08-30,STR_001,Abarrotes,2244,1285.0,959,419858.85,229206.01,190652.84,5690.0,187.1,0,2440.29
2023-08-31,STR_001,Abarrotes,2873,1562.0,1311,743902.06,406737.33,337164.73,7907.0,258.93,0,2414.86
2023-09-01,STR_001,Abarrotes,2634,1487.0,1147,721416.42,415228.6,306187.82,5251.0,273.89,0,2468.43
2023-09-02,STR_001,Abarrotes,2987,1730.0,1257,768869.07,430178.18,338690.89,7898.0,257.41,0,2429.14
2023-09-03,STR_001,Abarrotes,2276,1220.0,847,639802.32,373127.88,266674.44,2926.0,309.53,1,2427.0
2023-09-04,STR_001,Abarrotes,1998,1089.0,909,575848.75,317757.86,258090.89,5046.0,288.21,0,2332.57
2023-09-05,STR_001,Abarrotes,1316,719.0,597,381741.47,208314.0,173427.47,1794.0,290.08,0,2285.43
2023-09-06,STR_001,Abarrotes,1914,925.0,989,422397.56,199695.94,222701.62,2712.0,220.69,0,2191.0
2023-09-07,STR_001,Abarrotes,2212,1393.0,819,609820.93,388095.09,221725.84,2901.0,275.69,0,2221.57
2023-09-08,STR_001,Abarrotes,2848,1591.0,1257,842766.79,482164.28,360602.51,6468.0,295.92,0,2291.14
2023-09-09,STR_001,Abarrotes,3474,2102.0,1372,761732.13,447355.04,314377.09,7424.0,219.27,0,2548.86
2023-09-10,STR_001,Abarrotes,4080,2043.0,2037,1004049.15,505587.7,498461.45,6370.0,246.09,0,2563.0
2023-09-11,STR_001,Abarrotes,2097,822.0,816,472096.68,239887.15,232209.53,3460.0,288.22,1,2689.57
2023-09-12,STR_001,Abarrotes,2202,1190.0,1012,606200.17,330804.48,275395.69,3611.0,275.3,0,2788.14
2023-09-13,STR_001,Abarrotes,2604,1249.0,1355,516801.07,237062.67,279738.4,4060.0,198.46,0,2748.0
2023-09-14,STR_001,Abarrotes,1931,,839,563865.33,,255581.97,4580.0,292.01,0,2760.43
2023-09-15,STR_001,Abarrotes,2935,1578.0,1357,702037.53,393724.3,308313.23,5381.0,239.2,0,2934.14
2023-09-16,STR_001,Abarrotes,4690,2267.0,1794,1093803.51,608461.1,485342.41,7633.0,269.34,1,2799.29
2023-09-17,STR_001,Abarrotes,3136,1729.0,1010,750136.15,453493.54,296642.61,5871.0,273.87,1,2770.57
2023-09-18,STR_001,Abarrotes,1896,1003.0,893,401622.94,217170.88,184452.06,3927.0,211.83,0,2711.57
2023-09-19,STR_001,Abarrotes,1789,928.0,861,468926.98,246396.95,222530.03,2305.0,262.12,0,2605.86
2023-09-20,STR_001,Abarrotes,1864,988.0,876,519952.59,268819.83,251132.76,4319.0,278.94,0,2510.0
2023-09-21,STR_001,Abarrotes,1260,,510,366509.08,,139292.42,2670.0,,0,2610.86
2023-09-22,STR_001,Abarrotes,3641,1330.0,1474,954367.75,474030.35,480337.4,6346.0,340.36,1,2334.86
2023-09-23,STR_001,Abarrotes,2758,1359.0,1143,594114.69,311185.13,282929.56,6911.0,237.46,1,2305.14
2023-09-24,STR_001,Abarrotes,2928,1717.0,1211,877854.04,499475.18,378378.86,3685.0,299.81,0,2362.43
2023-09-25,STR_001,Abarrotes,2297,1155.0,721,407958.9,251741.17,156217.73,3860.0,217.46,1,2379.57
2023-09-26,STR_001,Abarrotes,1909,,961,549159.86,,270620.43,3865.0,287.67,0,2430.43
2023-09-27,STR_001,Abarrotes,2220,1353.0,867,602578.65,364898.81,237679.84,6012.0,271.43,0,2539.0
2023-09-28,STR_001,Abarrotes,2020,959.0,1061,650920.23,304432.25,346487.98,3523.0,322.24,0,2419.14
2023-09-29,STR_001,Abarrotes,2802,1422.0,1380,893608.26,473844.65,419763.61,3895.0,318.92,0,2592.57
2023-09-30,STR_001,Abarrotes,3972,1905.0,2067,969698.66,458615.55,511083.11,8119.0,244.13,0,2515.86
2023-10-01,STR_001,Abarrotes,2391,1285.0,1106,655508.6,344945.08,310563.52,5893.0,274.16,0,2441.0
2023-10-02,STR_001,Abarrotes,1773,,690,412582.98,,160366.45,2476.0,232.7,0,2375.57
2023-10-03,STR_001,Abarrotes,1451,863.0,588,304020.92,172107.82,131913.1,3951.0,209.53,0,2318.86
2023-10-04,STR_001,Abarrotes,1823,1057.0,766,529326.54,292234.1,237092.44,4570.0,290.36,0,2408.0
2023-10-05,STR_001,Abarrotes,2644,1055.0,1138,564660.1,277763.51,286896.59,3233.0,257.48,1,2336.43
2023-10-06,STR_001,Abarrotes,2301,1276.0,1025,629735.48,345584.56,284150.92,5065.0,273.68,0,2241.43
2023-10-07,STR_001,Abarrotes,3307,1785.0,1522,835643.2,467685.38,367957.82,5789.0,252.69,0,2356.86
2023-10-08,STR_001,Abarrotes,3199,1530.0,1669,813197.22,397374.43,415822.79,4642.0,254.2,0,2371.0
2023-10-09,STR_001,Abarrotes,1872,1164.0,708,571595.7,355930.98,215664.72,3514.0,305.34,0,2430.29
2023-10-10,STR_001,Abarrotes,1866,890.0,608,337585.7,194439.9,143145.8,3906.0,225.36,1,2451.43
2023-10-11,STR_001,Abarrotes,1971,1083.0,888,453849.27,243523.54,210325.73,3094.0,230.26,0,2311.14
2023-10-12,STR_001,Abarrotes,1662,1010.0,652,388254.85,236664.02,151590.83,,233.61,0,2296.71
2023-10-13,STR_001,Abarrotes,2200,1090.0,1110,488596.59,254145.51,234451.08,5173.0,222.09,0,2219.0
2023-10-14,STR_001,Abarrotes,2763,1702.0,1061,773127.95,485110.65,288017.3,4264.0,279.81,0,2310.14
2023-10-15,STR_001,Abarrotes,3837,2389.0,1448,855661.25,511539.08,344122.17,6136.0,223.0,0,2326.14
2023-10-16,STR_001,Abarrotes,1984,1040.0,944,566343.76,285651.47,280692.29,4681.0,285.46,0,2316.14
2023-10-17,STR_001,Abarrotes,1796,1082.0,714,466955.2,295259.93,171695.27,3773.0,260.0,0,2339.43
2023-10-18,STR_001,Abarrotes,2134,,886,693723.6,,281651.81,4787.0,325.08,0,2347.71
2023-10-19,STR_001,Abarrotes,1720,935.0,785,536755.17,288381.62,248373.55,4646.0,312.07,0,2314.71
2023-10-20,STR_001,Abarrotes,1969,993.0,976,388914.58,205920.88,182993.7,3181.0,197.52,0,2529.43
2023-10-21,STR_001,Abarrotes,4266,2046.0,1219,898105.56,548302.23,349803.33,7658.0,275.07,1,2333.86
2023-10-22,STR_001,Abarrotes,2468,1187.0,1281,607515.39,294430.9,313084.49,3870.0,246.16,0,2304.0
2023-10-23,STR_001,Abarrotes,1775,1069.0,706,492385.05,301650.03,190735.02,2575.0,277.4,0,2324.71
2023-10-24,STR_001,Abarrotes,1941,1220.0,721,490319.28,321435.17,168884.11,5005.0,252.61,0,2286.43
2023-10-25,STR_001,Abarrotes,1866,1091.0,775,526194.7,321700.36,204494.34,3972.0,281.99,0,2309.29
2023-10-26,STR_001,Abarrotes,1880,1131.0,749,500715.22,304728.02,195987.2,4583.0,266.34,0,2317.86
2023-10-27,STR_001,Abarrotes,2029,1104.0,925,653809.83,355412.45,298397.38,3247.0,322.23,0,2141.57
2023-10-28,STR_001,Abarrotes,3032,1456.0,1576,985371.95,462999.44,522372.51,8302.0,324.99,0,2146.0
2023-10-29,STR_001,Abarrotes,2499,1108.0,1001,484934.25,255070.07,229864.18,,229.94,1,2163.86
2023-10-30,STR_001,Abarrotes,1900,922.0,978,592639.4,286443.48,306195.92,4963.0,311.92,0,2203.71
2023-10-31,STR_001,Abarrotes,2220,956.0,986,643872.83,326046.87,317825.96,4109.0,331.55,1,2185.57
2023-11-01,STR_001,Abarrotes,1739,881.0,858,462063.28,242263.57,219799.71,2980.0,265.71,0,2506.71
2023-11-02,STR_001,Abarrotes,4128,1946.0,2182,1173106.44,572770.3,600336.14,10225.0,284.18,0,2507.0
2023-11-03,STR_001,Abarrotes,2031,1145.0,886,456846.93,251513.83,205333.1,3585.0,224.94,0,2587.86
2023-11-04,STR_001,Abarrotes,3598,1761.0,1837,838313.59,413439.51,424874.08,4959.0,232.99,0,2603.86
2023-11-05,STR_001,Abarrotes,2611,1555.0,1056,885765.41,507090.46,378674.95,4007.0,339.24,0,2653.86
2023-11-06,STR_001,Abarrotes,2250,1357.0,893,557621.17,326528.4,231092.77,6222.0,247.83,0,2620.43
2023-11-07,STR_001,Abarrotes,1986,1065.0,921,538497.94,285531.59,252966.35,4674.0,271.15,0,2725.71
2023-11-08,STR_001,Abarrotes,2476,1374.0,1102,708190.75,405292.29,302898.46,4515.0,286.02,0,2496.29
2023-11-09,STR_001,Abarrotes,2522,1521.0,1001,566776.95,337078.4,229698.55,5904.0,224.73,0,2721.57
2023-11-10,STR_001,Abarrotes,3608,1594.0,1448,793662.36,404498.49,389163.87,3774.0,260.9,1,2876.71
2023-11-11,STR_001,Abarrotes,4684,2550.0,2134,1386372.6,792336.39,594036.21,9264.0,295.98,0,3007.14
2023-11-12,STR_001,Abarrotes,3524,1750.0,1774,884475.22,422806.91,461668.31,5646.0,250.99,0,3154.14
2023-11-13,STR_001,Abarrotes,3279,1273.0,1351,728201.69,336022.53,392179.16,5191.0,277.52,1,3126.14
2023-11-14,STR_001,Abarrotes,1790,940.0,850,452451.12,243492.5,208958.62,4199.0,252.77,0,3218.14
2023-11-15,STR_001,Abarrotes,3120,1847.0,1273,698037.96,403031.36,295006.6,4289.0,223.73,0,3300.86
2023-11-16,STR_001,Abarrotes,3101,1766.0,1335,846038.2,474761.32,371276.88,4093.0,272.83,0,4564.71
2023-11-17,STR_001,Abarrotes,12455,5274.0,4300,2661316.16,1498636.8,1162679.36,20341.0,277.97,1,5647.29
2023-11-18,STR_001,Abarrotes,12262,5725.0,4510,2272379.85,1262155.28,1010224.57,28494.0,222.02,1,6611.71
2023-11-19,STR_001,Abarrotes,10275,6049.0,4226,2938946.95,1752939.84,1186007.11,17372.0,286.03,0,6991.29
2023-11-20,STR_001,Abarrotes,5936,3306.0,2630,1613582.51,934405.37,679177.14,14911.0,271.83,0,7064.0
2023-11-21,STR_001,Abarrotes,2299,1080.0,1219,648793.81,294038.02,354755.79,3185.0,282.21,0,6975.86
2023-11-22,STR_001,Abarrotes,2503,1198.0,1305,810076.73,368840.11,441236.62,5045.0,323.64,0,6870.29
2023-11-23,STR_001,Abarrotes,2362,1267.0,1095,489885.4,261696.66,228188.74,3598.0,207.4,0,5597.71
2023-11-24,STR_001,Abarrotes,3547,1849.0,1074,805220.38,494194.35,311026.03,4186.0,275.48,1,4476.43
2023-11-25,STR_001,Abarrotes,4413,2127.0,2286,908092.23,419868.57,488223.66,8933.0,205.78,0,3523.0
2023-11-26,STR_001,Abarrotes,3601,1605.0,1612,801895.68,380558.23,421337.45,4796.0,249.27,1,2982.0
2023-11-27,STR_001,Abarrotes,2149,1214.0,935,582065.2,338060.58,244004.62,5725.0,270.85,0,2914.43
2023-11-28,STR_001,Abarrotes,1826,1098.0,728,406952.72,239289.9,167662.82,4634.0,222.87,0,2987.0
2023-11-29,STR_001,Abarrotes,3011,1732.0,1279,847407.08,484402.0,363005.08,7855.0,281.44,0,3340.86
2023-11-30,STR_001,Abarrotes,4839,1942.0,1887,948011.81,464108.46,483903.35,8967.0,247.59,1,3363.86
2023-12-01,STR_001,Abarrotes,3708,1898.0,1810,1136327.7,595964.56,540363.14,10027.0,306.45,0,3566.86
2023-12-02,STR_001,Abarrotes,5834,3648.0,2186,1574303.63,999009.06,575294.57,10666.0,269.85,0,3716.86
2023-12-03,STR_001,Abarrotes,4651,,2140,943793.77,,425768.52,5652.0,202.92,0,3811.43
2023-12-04,STR_001,Abarrotes,2811,1728.0,1083,723884.49,463841.88,260042.61,4007.0,257.52,0,3927.14
2023-12-05,STR_001,Abarrotes,2636,1593.0,1043,552037.0,322124.5,229912.5,4618.0,209.42,0,3835.57
2023-12-06,STR_001,Abarrotes,2370,1438.0,932,612109.24,384429.57,227679.67,4145.0,258.27,0,3495.43
2023-12-07,STR_001,Abarrotes,2458,1354.0,1104,815033.27,441596.99,373436.28,5743.0,331.58,0,3479.57
2023-12-08,STR_001,Abarrotes,3597,1720.0,1877,978734.9,475351.81,503383.09,9142.0,272.1,0,3397.29
2023-12-09,STR_001,Abarrotes,5258,2949.0,2309,1399340.76,764514.25,634826.51,7659.0,266.14,0,3415.43
2023-12-10,STR_001,Abarrotes,4778,,2331,1137875.26,,538204.42,8409.0,,0,3323.14
2023-12-11,STR_001,Abarrotes,2165,1367.0,798,598014.25,370924.68,227089.57,3717.0,276.22,0,3558.14
2023-12-12,STR_001,Abarrotes,4281,1799.0,1579,805353.81,443669.02,361684.79,4237.0,238.41,1,3624.14
2023-12-13,STR_001,Abarrotes,2832,1536.0,1296,893389.0,508140.23,385248.77,4579.0,315.46,0,3593.57
2023-12-14,STR_001,Abarrotes,2244,1275.0,969,692074.52,376438.18,315636.34,3229.0,308.41,0,3867.14
2023-12-15,STR_001,Abarrotes,5512,3019.0,2493,1649520.27,890501.8,759018.47,7768.0,299.26,0,3912.29
2023-12-16,STR_001,Abarrotes,5574,3462.0,2112,1374242.53,827804.9,546437.63,12219.0,246.55,0,3966.86
2023-12-17,STR_001,Abarrotes,5160,2432.0,2728,1565060.7,761807.73,803252.97,7456.0,303.31,0,4272.29
2023-12-18,STR_001,Abarrotes,4303,,1377,933784.19,,373664.98,8808.0,267.64,1,4068.71
2023-12-19,STR_001,Abarrotes,2856,1688.0,1168,606428.93,344457.16,261971.77,6485.0,212.34,0,4082.29
2023-12-20,STR_001,Abarrotes,2927,1514.0,1413,629800.12,338566.16,291233.96,4549.0,215.17,0,4311.14
2023-12-21,STR_001,Abarrotes,3846,1842.0,1434,947103.52,506610.33,440493.19,8009.0,289.1,1,4104.14
2023-12-22,STR_001,Abarrotes,4063,2390.0,1673,1304063.4,790422.07,513641.33,8492.0,320.96,0,4008.14
2023-12-23,STR_001,Abarrotes,4902,2693.0,2209,1131182.7,639665.42,491517.28,12699.0,230.76,0,4752.57
2023-12-24,STR_001,Abarrotes,10371,5435.0,4936,2963663.7,1550533.77,1413129.93,15398.0,285.76,0,4916.86
2023-12-25,STR_001,Abarrotes,5453,,2835,1249260.12,,635239.44,7828.0,229.1,0,5031.43
2023-12-26,STR_001,Abarrotes,3658,1584.0,1240,864319.6,466741.69,397577.91,6387.0,306.06,1,5172.43
2023-12-27,STR_001,Abarrotes,3914,1461.0,1548,934672.58,438614.24,496058.34,4892.0,310.63,1,5161.0
2023-12-28,STR_001,Abarrotes,3766,,1393,1149779.5,,441189.48,6754.0,,0,5152.14
2023-12-29,STR_001,Abarrotes,4001,1924.0,2077,1294624.3,591983.79,702640.51,9334.0,323.58,0,5182.86
2023-12-30,STR_001,Abarrotes,5117,2535.0,2582,1362684.15,663835.65,698848.5,7658.0,266.31,0,5870.43
2023-12-31,STR_001,Abarrotes,15184,6010.0,6827,3951996.05,1778205.8,2173790.25,19905.0,307.86,1,5166.29
2024-01-01,STR_001,Abarrotes,524,281.0,243,144585.28,79535.61,65049.67,1327.0,275.93,0,4893.57
2024-01-02,STR_001,Abarrotes,1749,915.0,834,586002.5,320402.53,265599.97,3204.0,335.05,0,4566.86
2024-01-03,STR_001,Abarrotes,1627,767.0,860,459725.79,212567.95,247157.84,3537.0,282.56,0,4316.0
2024-01-04,STR_001,Abarrotes,2010,882.0,676,433903.1,248362.84,185540.26,3729.0,278.5,1,4063.14
2024-01-05,STR_001,Abarrotes,2231,1162.0,1069,653433.27,329962.52,323470.75,4385.0,292.89,0,3771.43
2024-01-06,STR_001,Abarrotes,3075,1471.0,1604,922358.43,433789.03,488569.4,8378.0,299.95,0,1950.86
2024-01-07,STR_001,Abarrotes,2440,1476.0,964,709880.94,434963.64,274917.3,3815.0,290.93,0,2074.57
2024-01-08,STR_001,Abarrotes,1390,816.0,574,366446.09,216365.91,150080.18,2474.0,263.63,0,2101.57
2024-01-09,STR_001,Abarrotes,1938,,798,510154.71,,213333.53,4466.0,,0,2094.29
2024-01-10,STR_001,Abarrotes,1576,850.0,726,308681.45,174144.78,134536.67,3798.0,195.86,0,2065.29
2024-01-11,STR_001,Abarrotes,1807,1140.0,667,543297.45,336609.04,206688.41,4391.0,300.66,0,2044.71
2024-01-12,STR_001,Abarrotes,2087,1249.0,838,545950.77,316175.73,229775.04,4653.0,261.6,0,2173.29
2024-01-13,STR_001,Abarrotes,3975,1784.0,1470,829520.72,469215.42,360305.3,6304.0,254.92,1,2144.43
2024-01-14,STR_001,Abarrotes,2238,,1160,603025.97,,317670.84,3835.0,269.45,0,2367.0
2024-01-15,STR_001,Abarrotes,2948,1419.0,1009,649134.66,394853.62,254281.04,6604.0,267.35,1,2303.86
2024-01-16,STR_001,Abarrotes,1496,802.0,694,326902.86,181819.45,145083.41,2814.0,218.52,0,2242.29
2024-01-17,STR_001,Abarrotes,1145,569.0,576,348683.44,167986.26,180697.18,1800.0,304.53,0,2253.0
2024-01-18,STR_001,Abarrotes,1882,960.0,922,468701.35,248053.95,220647.4,,249.04,0,2254.43
2024-01-19,STR_001,Abarrotes,2097,1077.0,1020,560102.41,294518.94,265583.47,5634.0,267.1,0,2149.86
2024-01-20,STR_001,Abarrotes,3243,1631.0,1612,811252.64,392723.66,418528.98,4772.0,250.15,0,2135.86
2024-01-21,STR_001,Abarrotes,2140,1159.0,981,604756.73,312709.72,292047.01,4176.0,282.6,0,1953.57
2024-01-22,STR_001,Abarrotes,1672,,638,377024.64,,159118.68,3247.0,,1,1932.14
2024-01-23,STR_001,Abarrotes,1346,641.0,705,343037.95,168472.68,174565.27,2937.0,254.86,0,1980.71
2024-01-24,STR_001,Abarrotes,1485,852.0,633,361817.03,216444.23,145372.8,4115.0,243.65,0,2054.43
2024-01-25,STR_001,Abarrotes,2398,1195.0,1203,643463.88,322314.43,321149.45,5611.0,268.33,0,2045.0
2024-01-26,STR_001,Abarrotes,2031,1108.0,923,558683.39,305167.23,253516.16,2487.0,275.08,0,2082.57
2024-01-27,STR_001,Abarrotes,3506,1706.0,1257,731656.07,400906.96,330749.11,4500.0,246.93,1,2176.0
2024-01-28,STR_001,Abarrotes,2794,1669.0,1125,614556.42,367373.01,247183.41,6808.0,219.96,0,2230.43
2024-01-29,STR_001,Abarrotes,2053,798.0,859,446982.57,209845.87,237136.7,4422.0,269.75,1,2253.57
2024-01-30,STR_001,Abarrotes,1508,922.0,586,393544.19,230923.63,162620.56,2898.0,260.97,0,2345.71
2024-01-31,STR_001,Abarrotes,2130,1206.0,924,669737.49,386228.91,283508.58,3497.0,314.43,0,2273.86
2024-02-01,STR_001,Abarrotes,1895,1142.0,753,595397.59,357285.02,238112.57,5294.0,314.19,0,2349.71
2024-02-02,STR_001,Abarrotes,2562,1242.0,1320,723754.42,349805.28,373949.14,6392.0,282.5,0,2305.43
2024-02-03,STR_001,Abarrotes,3196,1564.0,1632,920816.63,472092.74,448723.89,6580.0,288.12,0,2359.29
2024-02-04,STR_001,Abarrotes,3171,1312.0,1386,782204.94,393955.7,388249.24,4737.0,289.92,1,2222.43
2024-02-05,STR_001,Abarrotes,1095,513.0,582,230845.72,103343.34,127502.38,2000.0,210.82,0,2214.43
2024-02-06,STR_001,Abarrotes,1452,829.0,623,422524.53,244262.94,178261.59,3051.0,290.99,0,2161.43
2024-02-07,STR_001,Abarrotes,1759,1069.0,690,407367.86,244281.93,163085.93,4898.0,231.59,0,2143.0
2024-02-08,STR_001,Abarrotes,1766,820.0,493,318711.38,195290.71,123420.67,3564.0,242.74,1,2208.0
2024-02-09,STR_001,Abarrotes,3017,1210.0,1343,553582.44,255059.16,298523.28,3783.0,216.84,1,2263.29
2024-02-10,STR_001,Abarrotes,3583,1544.0,1228,710617.27,388423.87,322193.4,6631.0,256.36,1,2184.14
2024-02-11,STR_001,Abarrotes,2617,1434.0,1183,701430.86,371684.39,329746.47,3219.0,268.03,0,2256.29
2024-02-12,STR_001,Abarrotes,1600,962.0,638,512764.88,299738.19,213026.69,3641.0,320.48,0,2246.71
2024-02-13,STR_001,Abarrotes,1385,853.0,532,308063.48,184213.84,123849.64,3831.0,222.43,0,2260.29
2024-02-14,STR_001,Abarrotes,1854,968.0,886,533501.93,265637.54,267864.39,3272.0,287.76,0,2392.57
2024-02-15,STR_001,Abarrotes,2692,1591.0,1101,834649.45,475560.58,359088.87,5080.0,310.05,0,2280.43
2024-02-16,STR_001,Abarrotes,2232,1166.0,1066,606428.33,329046.98,277381.35,3088.0,271.7,0,2390.14
2024-02-17,STR_001,Abarrotes,4351,1866.0,1421,998243.19,589155.45,409087.74,7665.0,303.69,1,2337.29
2024-02-18,STR_001,Abarrotes,2247,1214.0,1033,619037.34,334762.56,284274.78,3723.0,275.5,0,2249.57
2024-02-19,STR_001,Abarrotes,986,610.0,376,301681.58,192629.97,109051.61,2321.0,305.97,0,2291.14
2024-02-20,STR_001,Abarrotes,1676,860.0,816,366887.6,191707.27,175180.33,2083.0,218.91,0,2285.14
2024-02-21,STR_001,Abarrotes,1812,920.0,892,434951.37,218337.88,216613.49,2278.0,240.04,0,2158.43
2024-02-22,STR_001,Abarrotes,1805,894.0,911,505450.36,258110.58,247339.78,2210.0,280.03,0,2264.71
2024-02-23,STR_001,Abarrotes,2976,1227.0,1051,501232.28,272797.12,228435.16,3834.0,220.03,1,2017.86
2024-02-24,STR_001,Abarrotes,2623,1380.0,1243,619554.42,335275.45,284278.97,5234.0,236.2,0,2061.43
2024-02-25,STR_001,Abarrotes,2552,1614.0,938,760011.41,479714.87,280296.54,6266.0,297.81,0,2161.43
2024-02-26,STR_001,Abarrotes,1686,890.0,796,390969.3,205024.05,185945.25,4391.0,231.89,0,2152.14
2024-02-27,STR_001,Abarrotes,1611,862.0,749,376039.0,204298.08,171740.92,2181.0,233.42,0,2069.57
2024-02-28,STR_001,Abarrotes,1234,605.0,629,292837.74,148458.83,144378.91,3353.0,237.31,0,2209.57
2024-02-29,STR_001,Abarrotes,2785,1372.0,1413,784686.27,392174.76,392511.51,4460.0,281.75,0,2081.83
2023-01-01,STR_001,Bebidas,731,325.0,406,114173.75,50105.4,64068.35,1961.0,156.19,0,
2023-01-02,STR_001,Bebidas,1192,566.0,471,182964.55,97749.18,85215.37,2376.0,176.44,1,
2023-01-03,STR_001,Bebidas,1313,591.0,722,218508.72,94321.85,124186.87,3093.0,166.42,0,1269.67
2023-01-04,STR_001,Bebidas,1304,677.0,627,270508.47,142544.81,127963.66,1740.0,207.45,0,1287.75
2023-01-05,STR_001,Bebidas,1342,717.0,625,237158.42,121738.09,115420.33,3577.0,176.72,0,1442.6
2023-01-06,STR_001,Bebidas,2062,1147.0,915,419296.1,228812.06,190484.04,5039.0,203.34,0,1632.17
2023-01-07,STR_001,Bebidas,2580,1327.0,1253,402955.44,213564.62,189390.82,5025.0,156.18,0,1629.43
2023-01-08,STR_001,Bebidas,1613,699.0,914,288481.35,119431.17,169050.18,3461.0,178.85,0,1606.29
2023-01-09,STR_001,Bebidas,1030,479.0,551,171221.46,79450.13,91771.33,1923.0,166.23,0,1628.71
2023-01-10,STR_001,Bebidas,1470,638.0,535,179273.79,95103.12,84170.67,2515.0,152.83,1,1674.29
2023-01-11,STR_001,Bebidas,1623,596.0,641,249563.14,122860.62,126702.52,3367.0,201.75,1,1664.14
2023-01-12,STR_001,Bebidas,1271,547.0,724,218034.61,89628.47,128406.14,2757.0,171.55,0,1593.57
2023-01-13,STR_001,Bebidas,1568,816.0,752,283592.34,142346.47,141245.87,4254.0,180.86,0,1479.43
2023-01-14,STR_001,Bebidas,1781,904.0,877,267428.42,137451.83,129976.59,3164.0,150.16,0,1707.43
2023-01-15,STR_001,Bebidas,3209,1046.0,1406,467135.5,199775.53,267359.97,,190.51,1,1712.29
2023-01-16,STR_001,Bebidas,1064,529.0,535,191721.32,98675.51,93045.81,2136.0,180.19,0,1628.57
2023-01-17,STR_001,Bebidas,884,449.0,435,158161.89,84107.54,74054.35,2453.0,178.92,0,1554.57
2023-01-18,STR_001,Bebidas,1105,555.0,550,177972.82,85184.27,92788.55,2035.0,161.06,0,1533.57
2023-01-19,STR_001,Bebidas,1124,639.0,485,195163.82,111404.98,83758.84,1860.0,173.63,0,1464.71
2023-01-20,STR_001,Bebidas,1086,419.0,544,149160.55,65003.96,84156.59,1637.0,154.89,1,1490.0
2023-01-21,STR_001,Bebidas,1958,835.0,1123,372489.5,151404.65,221084.85,2696.0,190.24,0,1320.29
2023-01-22,STR_001,Bebidas,2021,1129.0,892,408648.33,219747.73,188900.6,2889.0,202.2,0,1285.43
2023-01-23,STR_001,Bebidas,820,400.0,420,146399.35,67932.65,78466.7,2028.0,178.54,0,1315.71
2023-01-24,STR_001,Bebidas,1096,518.0,578,263450.41,125522.4,137928.01,2032.0,240.37,0,1337.71
2023-01-25,STR_001,Bebidas,1259,721.0,538,188257.3,103194.37,85062.93,1788.0,149.53,0,1380.71
2023-01-26,STR_001,Bebidas,1425,658.0,767,238491.01,114969.95,123521.06,3734.0,167.36,0,1421.57
2023-01-27,STR_001,Bebidas,1372,711.0,661,238673.0,127317.34,111355.66,2111.0,173.96,0,1470.71
2023-01-28,STR_001,Bebidas,2302,1105.0,1197,463745.24,220449.62,243295.62,4831.0,201.45,0,1423.57
2023-01-29,STR_001,Bebidas,1691,877.0,814,331149.74,179920.73,151229.01,3110.0,195.83,0,1475.14
2023-01-30,STR_001,Bebidas,1181,532.0,649,204008.23,90392.77,113615.46,2924.0,172.74,0,1545.57
2023-01-31,STR_001,Bebidas,1589,836.0,753,240078.18,129940.16,110138.02,4022.0,151.09,0,1529.43
2023-02-01,STR_001,Bebidas,1146,567.0,579,143899.24,69196.95,74702.29,1757.0,125.57,0,1481.43
2023-02-02,STR_001,Bebidas,1089,526.0,563,197812.99,95755.46,102057.53,1855.0,181.65,0,1542.71
2023-02-03,STR_001,Bebidas,1801,604.0,768,199251.67,84342.96,114908.71,3006.0,145.23,1,1486.14
2023-02-04,STR_001,Bebidas,1906,904.0,1002,370139.88,176746.89,193392.99,3695.0,194.2,0,1503.29
2023-02-05,STR_001,Bebidas,1811,780.0,620,302166.59,169445.54,132721.05,2285.0,215.83,1,1444.86
2023-02-06,STR_001,Bebidas,772,322.0,329,117255.81,56340.66,60915.15,926.0,180.12,1,1399.71
